FCLTY_ID,FCLTY_NM,LC_LA,LC_LO,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,SEARCH_MT,SEARCH_CO,RANK_CO,FILE_NM,BASE_DE
"KC594PO23N000004141","선사문화축제","128.5178249","35.82024569","대구광역시","달서구","2729011900","대천동","2729060100","월성1동","272904241554","대구광역시 달서구 조암남로26길 30","2024-07-01","109.0","219","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004142","달서가족축제","128.4867788","35.8338158","대구광역시","달서구","2729011900","대천동","2729060200","월성2동","272903147018","대구광역시 달서구 성서공단로 40","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004143","2018 안산 김홍도축제","126.813771","37.32567447","경기도","안산시 단원구","4127310700","초지동","4127357000","초지동","412733191020","경기도 안산시 단원구 동산로 268","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004144","상주 이야기축제","128.158961","36.410959","경상북도","상주시","4725010700","남성동","4725052000","남원동","472503311032","경상북도 상주시 상산로 223","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004145","백마권역겨울놀이축제","127.6510421","36.83880878","충청북도","괴산군","4376039024","사리면","4376039000","사리면","437603014051","충청북도 괴산군 사리면 사리로 517","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004146","여르미오페스티벌","126.8298216","37.3107415","경기도","안산시 단원구","4127310100","고잔동","4127353500","호수동","412732190001","경기도 안산시 단원구 광덕대로 157","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004147","안산국제거리극축제","126.8298216","37.3107415","경기도","안산시 단원구","4127310100","고잔동","4127353500","호수동","412732190001","경기도 안산시 단원구 광덕대로 157","2024-07-01","129.0","206","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004148","제1회 상록수문화제","126.8627404","37.2996048","경기도","안산시 상록구","4127110400","본오동","4127156000","본오3동","412714370208","경기도 안산시 상록구 샘골서길 64","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004149","제2회 상록수문화제","126.8627404","37.2996048","경기도","안산시 상록구","4127110400","본오동","4127156000","본오3동","412714370208","경기도 안산시 상록구 샘골서길 64","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004150","제3회 상록수문화제","126.8627404","37.2996048","경기도","안산시 상록구","4127110400","본오동","4127156000","본오3동","412714370208","경기도 안산시 상록구 샘골서길 64","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004151","제4회 상록수문화제","126.8627404","37.2996048","경기도","안산시 상록구","4127110400","본오동","4127156000","본오3동","412714370208","경기도 안산시 상록구 샘골서길 64","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004152","제5회 상록수문화제","126.8627404","37.2996048","경기도","안산시 상록구","4127110400","본오동","4127156000","본오3동","412714370208","경기도 안산시 상록구 샘골서길 64","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004153","제6회 상록수문화제","126.8627404","37.2996048","경기도","안산시 상록구","4127110400","본오동","4127156000","본오3동","412714370208","경기도 안산시 상록구 샘골서길 64","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004154","안산 대부포도축제","126.575056","37.28706697","경기도","안산시 단원구","4127311100","대부북동","4127361000","대부동","412733191019","경기도 안산시 단원구 대부황금로 1490","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004155","안산사이언스밸리(ASV) 과학축제","126.8343934","37.29800374","경기도","안산시 상록구","4127110300","사동","4127153700","해양동","412713190074","경기도 안산시 상록구 한양대학로 55","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004156","2016 평생학습 박람회 & 제6회 도서관책문화축제","126.8191276","37.29840309","경기도","안산시 상록구","4127110300","사동","4127153700","해양동","412713190077","경기도 안산시 상록구 해양1로 30","2024-07-01","109.0","219","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004157","제8회 세계인의 날 기념행사","126.7903427","37.33243625","경기도","안산시 단원구","4127310800","원곡동","4127354500","원곡동","412733191029","경기도 안산시 단원구 부부로 43","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004158","제9회 세계인의 날 기념행사","126.7903427","37.33243625","경기도","안산시 단원구","4127310800","원곡동","4127354500","원곡동","412733191029","경기도 안산시 단원구 부부로 43","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004159","제10주년 세계인의 날 기념행사","126.8298216","37.3107415","경기도","안산시 단원구","4127310100","고잔동","4127353500","호수동","412732190001","경기도 안산시 단원구 광덕대로 157","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004160","제11주년 세계인의 날 기념행사","126.813771","37.32567447","경기도","안산시 단원구","4127310700","초지동","4127357000","초지동","412733191020","경기도 안산시 단원구 동산로 268","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004161","제12주년 세계인의 날 기념행사","126.8298216","37.3107415","경기도","안산시 단원구","4127310100","고잔동","4127353500","호수동","412732190001","경기도 안산시 단원구 광덕대로 157","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004162","괴산고추축제","127.7875348","36.81574779","충청북도","괴산군","4376025022","괴산읍","4376025000","괴산읍","437603246025","충청북도 괴산군 괴산읍 임꺽정로 90","2024-07-01","4338.0","37","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004163","청소년어울림마당 1회차","126.853291","37.32625264","경기도","안산시 상록구","4127110800","성포동","4127159000","성포동","412713190032","경기도 안산시 상록구 삼일로 696","2024-07-01","134.0","201","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004164","청소년어울림마당 2회차","126.853291","37.32625264","경기도","안산시 상록구","4127110800","성포동","4127159000","성포동","412713190032","경기도 안산시 상록구 삼일로 696","2024-07-01","134.0","201","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004165","해맞이 행사","128.5675195","35.93228847","대구광역시","북구","2723012300","구암동","2723074500","구암동","272303145012","대구광역시 북구 구암로 238","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004166","금호강 바람소리길 축제","128.6005355","35.90663896","대구광역시","북구","2723011100","산격동","2723062000","산격2동","272304235279","대구광역시 북구 연암로42길 61","2024-07-01","208.0","183","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004167","2019 대한민국 국향대전","126.522623","35.056546","전라남도","함평군","4686025024","함평읍","4686025000","함평읍","468603297002","전라남도 함평군 함평읍 곤재로 27","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004168","성산일출축제","126.9364271","33.4621467","제주특별자치도","서귀포시","5013025921","성산읍","5013025900","성산읍","501303350244","제주특별자치도 서귀포시 성산읍 일출로 284-12","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004169","서귀포겨울바다 국제펭귄수영대회","126.4161942","33.2444327","제주특별자치도","서귀포시","5013011900","색달동","5013062000","예래동","501303350251","제주특별자치도 서귀포시 중문관광로 154-17","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004170","제주윈터페스티벌","126.5265933","33.5146078","제주특별자치도","제주시","5011010100","일도일동","5011051000","일도1동","501104847161","제주특별자치도 제주시 관덕로15길 15","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004171","제주 라프 별빛축제","126.707013","33.4868384","제주특별자치도","제주시","5011025930","조천읍","5011025900","조천읍","501103349094","제주특별자치도 제주시 조천읍 선교로 115-1","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004172","탐라국입춘굿놀이","126.5214452","33.5133537","제주특별자치도","제주시","5011010600","삼도이동","5011056000","삼도2동","501103349016","제주특별자치도 제주시 관덕로 19","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004173","제주왕벚꽃축제","126.5173665","33.50414427","제주특별자치도","제주시","5011010500","삼도일동","5011055000","삼도1동","501103349176","제주특별자치도 제주시 전농로 40","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004174","제주들불축제","126.3877935","33.3511411","제주특별자치도","제주시","5011025339","애월읍","5011025300","애월읍","501104849121","제주특별자치도 제주시 애월읍 화전길 201","2024-07-01","317.0","168","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004175","서귀포 유채꽃 국제걷기대회","126.5092777","33.24621974","제주특별자치도","서귀포시","5013010200","법환동","5013059000","대륜동","501303350224","제주특별자치도 서귀포시 월드컵로 33","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004176","가파도청보리축제","126.2689384","33.16623426","제주특별자치도","서귀포시","5013025026","대정읍","5013025000","대정읍","501303350007","제주특별자치도 서귀포시 대정읍 가파로 2","2024-07-01","1030.0","88","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004177","제37회 제주유채꽃축제","126.7362849","33.38309728","제주특별자치도","서귀포시","5013032024","표선면","5013032000","표선면","501303349231","제주특별자치도 서귀포시 표선면 녹산로 381-15","2024-07-01","10.0","295","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004178","제11회 우도소라축제","126.9517219","33.4926799","제주특별자치도","제주시","5011033021","우도면","5011033000","우도면","501104848460","제주특별자치도 제주시 우도면 우도해안길 67","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004179","괴산올갱이축제","127.8487774","36.78303875","충청북도","괴산군","4376034026","칠성면","4376034000","칠성면","437604538241","충청북도 괴산군 칠성면 둔율길 142","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004180","제 9회 수월봉 트레일","126.1612544","33.2947595","제주특별자치도","제주시","5011031023","한경면","5011031000","한경면","501103349230","제주특별자치도 제주시 한경면 노을해안로 1013-70","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004181","한라산청정고사리축제","126.6773368","33.33005821","제주특별자치도","서귀포시","5013025323","남원읍","5013025300","남원읍","501303350144","제주특별자치도 서귀포시 남원읍 서성로 788","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004182","설문대할망 페스티벌 2019","126.6589493","33.4486627","제주특별자치도","제주시","5011025929","조천읍","5011025900","조천읍","501103349229","제주특별자치도 제주시 조천읍 남조로 2023","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004183","제주푸드앤와인페스티벌","126.4748646","33.4770439","제주특별자치도","제주시","5011012200","노형동","5011066000","노형동","501104849157","제주특별자치도 제주시 한라대학로 38","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004184","방선문축제","126.515948","33.451122","제주특별자치도","제주시","5011013400","오등동","5011063000","아라동","501104847030","제주특별자치도 제주시 거북새미길 50-82","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004185","제6회 국제전기자동차엑스포","126.4245153","33.2413649","제주특별자치도","서귀포시","5013011200","중문동","5013061000","중문동","501303350251","제주특별자치도 서귀포시 중문관광로 224","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004186","2019 사려니숲 에코힐링 체험","126.6753835","33.4018105","제주특별자치도","서귀포시","5013032024","표선면","5013032000","표선면","501303349229","제주특별자치도 서귀포시 표선면 남조로 1487-73","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004187","감물감자축제","127.8710463","36.83949451","충청북도","괴산군","4376031021","감물면","4376031000","감물면","437604538154","충청북도 괴산군 감물면 남양동길 38","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004188","제주국제관광마라톤축제","126.7616506","33.5561992","제주특별자치도","제주시","5011025634","구좌읍","5011025600","구좌읍","501103349030","제주특별자치도 제주시 구좌읍 김녕로 209","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004189","2019 보목자리돔축제","126.6068305","33.23920545","제주특별자치도","서귀포시","5013011000","보목동","5013051000","송산동","501303350099","제주특별자치도 서귀포시 보목포로 46","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000004190","2019 곶자왈 반딧불이 축제","126.25912","33.3020203","제주특별자치도","제주시","5011031021","한경면","5011031000","한경면","501103020001","제주특별자치도 제주시 한경면 연명로 346","2024-07-01","0.0","311","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
